episode,return,length,mean_goal_error,success_ratio,op_delta_damage_sum,self_delta_damage_sum
55,-0.29409122467041016,1,0.03676140308380127,0.0,0.0,0.0
56,-0.09893012046813965,1,0.012366265058517456,1.0,0.0,0.0
57,1.7962937355041504,1,0.0254632830619812,1.0,0.0,0.0
58,-1.68715238571167,1,0.21089404821395874,0.0,0.0,0.0
59,-3.0,1,0.14595085382461548,0.0,0.0,0.0
60,-0.5834870338439941,1,0.07293587923049927,0.0,0.0,0.0
61,-3.0,1,0.22395765781402588,0.0,0.0,0.0
62,-0.2610464096069336,1,0.0326308012008667,0.0,0.0,0.0
63,1.9281182289123535,1,0.00898522138595581,1.0,0.0,0.0
64,-2.0067453384399414,1,0.2508431673049927,0.0,0.0,0.0
65,-1683.627834558487,1265,0.09854755929336247,0.14782608695652175,0.0,0.0
66,-0.5439751148223877,1,0.06799688935279846,0.0,0.0,0.0
67,-2.9842214584350586,1,0.12302768230438232,0.0,0.0,0.0
68,-3.0,1,0.16052564978599548,0.0,0.0,0.0
69,-1.5462963581085205,1,0.19328704476356506,0.0,0.0,0.0
70,-3.0,1,0.15265581011772156,0.0,0.0,0.0
71,-3.0,1,0.2596324384212494,0.0,0.0,0.0
72,-2.6780855655670166,1,0.08476069569587708,0.0,0.0,0.0
73,-0.5109646320343018,1,0.06387057900428772,0.0,0.0,0.0
74,-2.5800018310546875,1,0.07250022888183594,0.0,0.0,0.0
75,-0.2587764263153076,1,0.03234705328941345,0.0,0.0,0.0
76,-3.0,1,0.13752228021621704,0.0,0.0,0.0
77,-3.0,1,0.29750925302505493,0.0,0.0,0.0
78,-0.58371901512146,1,0.0729648768901825,0.0,0.0,0.0
79,-1.713341474533081,1,0.21416768431663513,0.0,0.0,0.0
80,-2.8632185459136963,1,0.10790231823921204,0.0,0.0,0.0
81,-1430.04492521286,1265,0.08300051568996293,0.19604743083003953,0.0,0.0
82,-2.908085584640503,1,0.11351069808006287,0.0,0.0,0.0
83,-2.510350227355957,1,0.06379377841949463,0.0,0.0,0.0
84,-2.7490792274475098,1,0.09363490343093872,0.0,0.0,0.0
85,-0.5037412643432617,1,0.06296765804290771,0.0,0.0,0.0
86,-0.8318252563476562,1,0.10397815704345703,0.0,0.0,0.0
87,1.7858307361602783,1,0.02677115797996521,1.0,0.0,0.0
88,-0.2681756019592285,1,0.033521950244903564,0.0,0.0,0.0
89,-3.0,1,0.2206529676914215,0.0,0.0,0.0
90,-0.140031099319458,1,0.01750388741493225,1.0,0.0,0.0
91,-0.7067103385925293,1,0.08833879232406616,0.0,0.0,0.0
92,-2.99826717376709,1,0.12478339672088623,0.0,0.0,0.0
93,-3.0,1,0.1571630835533142,0.0,0.0,0.0
94,-0.4907543659210205,1,0.061344295740127563,0.0,0.0,0.0
95,-0.33770036697387695,1,0.04221254587173462,0.0,0.0,0.0
96,-0.5449161529541016,1,0.0681145191192627,0.0,0.0,0.0
97,-1691.8724567890167,1265,0.09338771427572952,0.14861660079051384,0.0,0.0
98,-0.7931299209594727,1,0.09914124011993408,0.0,0.0,0.0
99,-0.05737018585205078,1,0.007171273231506348,1.0,0.0,0.0
100,-0.18276500701904297,1,0.02284562587738037,1.0,0.0,0.0
101,-0.6171169281005859,1,0.07713961601257324,0.0,0.0,0.0
102,-0.17447161674499512,1,0.02180895209312439,1.0,0.0,0.0
103,-0.16352200508117676,1,0.020440250635147095,1.0,0.0,0.0
104,1.7620697021484375,1,0.029741287231445312,1.0,0.0,0.0
105,-3.0,1,0.15492203831672668,0.0,0.0,0.0
106,-0.5810294151306152,1,0.0726286768913269,0.0,0.0,0.0
107,-3.0,1,0.13513368368148804,0.0,0.0,0.0
108,-0.2700529098510742,1,0.03375661373138428,0.0,0.0,0.0
109,-0.8912930488586426,1,0.11141163110733032,0.0,0.0,0.0
110,-3.0,1,0.32276245951652527,0.0,0.0,0.0
111,-0.9532885551452637,1,0.11916106939315796,0.0,0.0,0.0
112,1.9173955917358398,1,0.01032555103302002,1.0,0.0,0.0
113,-1361.9759483337402,1265,0.09644728573885832,0.2300395256916996,0.0,0.0
114,-2.2804086208343506,1,0.03505107760429382,0.0,0.0,0.0
115,-1.447516679763794,1,0.18093958497047424,0.0,0.0,0.0
116,-0.7721748352050781,1,0.09652185440063477,0.0,0.0,0.0
117,-0.5184619426727295,1,0.06480774283409119,0.0,0.0,0.0
118,1.9135303497314453,1,0.010808706283569336,1.0,0.0,0.0
119,-2.338493824005127,1,0.04231172800064087,0.0,0.0,0.0
120,-0.5120344161987305,1,0.06400430202484131,0.0,0.0,0.0
121,-1.4713101387023926,1,0.18391376733779907,0.0,0.0,0.0
122,-0.8339049816131592,1,0.1042381227016449,0.0,0.0,0.0
123,-3.0,1,0.32125189900398254,0.0,0.0,0.0
124,-0.6758317947387695,1,0.08447897434234619,0.0,0.0,0.0
125,-3.0,1,0.16205179691314697,0.0,0.0,0.0
126,-0.8794727325439453,1,0.10993409156799316,0.0,0.0,0.0
127,-0.6397073268890381,1,0.07996341586112976,0.0,0.0,0.0
128,-0.6430561542510986,1,0.08038201928138733,0.0,0.0,0.0
129,-1220.4562933444977,1265,0.08805674552446298,0.27035573122529644,0.0,0.0
130,-0.7131824493408203,1,0.08914780616760254,0.0,0.0,0.0
131,-0.5513253211975098,1,0.06891566514968872,0.0,0.0,0.0
132,1.961399793624878,1,0.004825025796890259,1.0,0.0,0.0
133,1.8456172943115234,1,0.01929783821105957,1.0,0.0,0.0
134,-2.4831511974334717,1,0.06039389967918396,0.0,0.0,0.0
135,-0.7874236106872559,1,0.09842795133590698,0.0,0.0,0.0
136,-0.2086338996887207,1,0.026079237461090088,1.0,0.0,0.0
137,-2.2705860137939453,1,0.033823251724243164,0.0,0.0,0.0
138,-2.999221086502075,1,0.1249026358127594,0.0,0.0,0.0
139,-1.0237832069396973,1,0.12797290086746216,0.0,0.0,0.0
140,-3.0,1,0.2588474154472351,0.0,0.0,0.0
141,-0.9926435947418213,1,0.12408044934272766,0.0,0.0,0.0
142,1.7934746742248535,1,0.02581566572189331,1.0,0.0,0.0
143,-2.6132941246032715,1,0.07666176557540894,0.0,0.0,0.0
144,-1.6511261463165283,1,0.20639076828956604,0.0,0.0,0.0
145,-1376.881531715393,1265,0.09867135576108699,0.22529644268774704,0.0,0.0
146,-1.8149008750915527,1,0.2268626093864441,0.0,0.0,0.0
147,1.8535361289978027,1,0.018307983875274658,1.0,0.0,0.0
148,-3.0,1,0.21087032556533813,0.0,0.0,0.0
149,-2.713141679763794,1,0.08914270997047424,0.0,0.0,0.0
150,1.9815857410430908,1,0.0023017823696136475,1.0,0.0,0.0
151,-3.0,1,0.1495688259601593,0.0,0.0,0.0
152,1.915215253829956,1,0.010598093271255493,1.0,0.0,0.0
153,-2.568333387374878,1,0.07104167342185974,0.0,0.0,0.0
154,-2.2503976821899414,1,0.031299710273742676,0.0,0.0,0.0
155,-2.3471016883850098,1,0.04338771104812622,0.0,0.0,0.0
156,-3.0,1,0.1582571566104889,0.0,0.0,0.0
157,-0.18582844734191895,1,0.023228555917739868,1.0,0.0,0.0
158,-1.7359673976898193,1,0.21699592471122742,0.0,0.0,0.0
159,-1.3144681453704834,1,0.16430851817131042,0.0,0.0,0.0
160,-2.538593053817749,1,0.06732413172721863,0.0,0.0,0.0
161,-1058.1333673000336,1265,0.09123414432107224,0.23794466403162054,0.0,0.0
162,-0.039052486419677734,1,0.004881560802459717,1.0,0.0,0.0
163,-0.9744126796722412,1,0.12180158495903015,0.0,0.0,0.0
164,-0.3392934799194336,1,0.0424116849899292,0.0,0.0,0.0
165,-0.7880518436431885,1,0.09850648045539856,0.0,0.0,0.0
166,-0.5767776966094971,1,0.07209721207618713,0.0,0.0,0.0
167,-3.0,1,0.20063605904579163,0.0,0.0,0.0
168,-2.0697951316833496,1,0.2587243914604187,0.0,0.0,0.0
169,-2.894035816192627,1,0.11175447702407837,0.0,0.0,0.0
170,-0.15610408782958984,1,0.01951301097869873,1.0,0.0,0.0
171,-3.0,1,0.14371615648269653,0.0,0.0,0.0
172,1.8871636390686035,1,0.01410454511642456,1.0,0.0,0.0
173,-0.9626865386962891,1,0.12033581733703613,0.0,0.0,0.0
174,-2.798785924911499,1,0.09984824061393738,0.0,0.0,0.0
175,-0.27114033699035645,1,0.033892542123794556,0.0,0.0,0.0
176,-0.5619137287139893,1,0.07023921608924866,0.0,0.0,0.0
177,-1770.953593492508,1265,0.09775440615156422,0.17233201581027668,0.0,0.0
178,-2.2551748752593994,1,0.03189685940742493,0.0,0.0,0.0
179,-2.9424877166748047,1,0.11781096458435059,0.0,0.0,0.0
180,-2.3463454246520996,1,0.04329317808151245,0.0,0.0,0.0
181,-2.2714948654174805,1,0.03393685817718506,0.0,0.0,0.0
182,-0.9720425605773926,1,0.12150532007217407,0.0,0.0,0.0
183,-0.6501908302307129,1,0.08127385377883911,0.0,0.0,0.0
184,-2.698613166809082,1,0.08732664585113525,0.0,0.0,0.0
185,-1.9555935859680176,1,0.2444491982460022,0.0,0.0,0.0
186,-3.0,1,0.15627649426460266,0.0,0.0,0.0
187,-1.1557776927947998,1,0.14447221159934998,0.0,0.0,0.0
188,1.893866777420044,1,0.013266652822494507,1.0,0.0,0.0
189,1.988825798034668,1,0.001396775245666504,1.0,0.0,0.0
190,-0.2808241844177246,1,0.035103023052215576,0.0,0.0,0.0
191,-1.808269739151001,1,0.22603371739387512,0.0,0.0,0.0
192,-2.9363503456115723,1,0.11704379320144653,0.0,0.0,0.0
193,-1380.46515750885,1265,0.08475823362354233,0.18023715415019761,0.0,0.0
194,-2.530748128890991,1,0.0663435161113739,0.0,0.0,0.0
195,-2.865584373474121,1,0.10819804668426514,0.0,0.0,0.0
196,-1.31398344039917,1,0.16424793004989624,0.0,0.0,0.0
197,-0.5113942623138428,1,0.06392428278923035,0.0,0.0,0.0
198,-0.3354618549346924,1,0.04193273186683655,0.0,0.0,0.0
199,1.8031187057495117,1,0.024610161781311035,1.0,0.0,0.0
200,-0.7384693622589111,1,0.09230867028236389,0.0,0.0,0.0
201,-0.9174330234527588,1,0.11467912793159485,0.0,0.0,0.0
202,-3.0,1,0.15672960877418518,0.0,0.0,0.0
203,-0.18888568878173828,1,0.023610711097717285,1.0,0.0,0.0
204,-1.2907545566558838,1,0.16134431958198547,0.0,0.0,0.0
205,-0.4043550491333008,1,0.0505443811416626,0.0,0.0,0.0
206,-2.0219364166259766,1,0.25274205207824707,0.0,0.0,0.0
207,-3.0,1,0.2492007613182068,0.0,0.0,0.0
208,-2.6777541637420654,1,0.08471927046775818,0.0,0.0,0.0
209,-1427.1050391197205,1265,0.09070660552017303,0.18893280632411066,0.0,0.0
210,-0.9702231884002686,1,0.12127789855003357,0.0,0.0,0.0
211,-2.3778228759765625,1,0.04722785949707031,0.0,0.0,0.0
212,-3.0,1,0.18099799752235413,0.0,0.0,0.0
213,-2.745006799697876,1,0.0931258499622345,0.0,0.0,0.0
214,1.8237073421478271,1,0.022036582231521606,1.0,0.0,0.0
215,-0.0296630859375,1,0.0037078857421875,1.0,0.0,0.0
216,-1.2935140132904053,1,0.16168925166130066,0.0,0.0,0.0
217,-0.08631777763366699,1,0.010789722204208374,1.0,0.0,0.0
218,-0.16806983947753906,1,0.021008729934692383,1.0,0.0,0.0
219,-1.445875883102417,1,0.18073448538780212,0.0,0.0,0.0
220,-3.0,1,0.13698917627334595,0.0,0.0,0.0
221,-0.4703516960144043,1,0.05879396200180054,0.0,0.0,0.0
222,-0.12091755867004395,1,0.015114694833755493,1.0,0.0,0.0
223,-1.000234603881836,1,0.1250293254852295,0.0,0.0,0.0
224,-0.42096829414367676,1,0.052621036767959595,0.0,0.0,0.0
225,-1499.232476234436,1265,0.11321377966243759,0.17391304347826086,0.0,0.0
226,1.9057230949401855,1,0.011784613132476807,1.0,0.0,0.0
227,-0.00189971923828125,1,0.00023746490478515625,1.0,0.0,0.0
228,-3.0,1,0.17720624804496765,0.0,0.0,0.0
229,-2.9354896545410156,1,0.11693620681762695,0.0,0.0,0.0
230,-0.8398022651672363,1,0.10497528314590454,0.0,0.0,0.0
231,-0.8355593681335449,1,0.10444492101669312,0.0,0.0,0.0
232,-1.1067116260528564,1,0.13833895325660706,0.0,0.0,0.0
233,-0.6400058269500732,1,0.08000072836875916,0.0,0.0,0.0
234,-1.1542813777923584,1,0.1442851722240448,0.0,0.0,0.0
235,-3.0,1,0.2563086748123169,0.0,0.0,0.0
236,-0.24373507499694824,1,0.03046688437461853,0.0,0.0,0.0
237,-2.3375649452209473,1,0.04219561815261841,0.0,0.0,0.0
238,-3.0,1,0.15563246607780457,0.0,0.0,0.0
239,-2.9316940307617188,1,0.11646175384521484,0.0,0.0,0.0
240,-0.4734814167022705,1,0.059185177087783813,0.0,0.0,0.0
241,-1197.4709284305573,1265,0.08604930627487394,0.2545454545454545,0.0,0.0
242,-0.99666428565979,1,0.12458303570747375,0.0,0.0,0.0
243,-2.3192694187164307,1,0.03990867733955383,0.0,0.0,0.0
244,-1.333155870437622,1,0.16664448380470276,0.0,0.0,0.0
245,-2.4368467330932617,1,0.054605841636657715,0.0,0.0,0.0
246,-0.8352551460266113,1,0.10440689325332642,0.0,0.0,0.0
247,-0.33129262924194336,1,0.04141157865524292,0.0,0.0,0.0
248,-0.8068222999572754,1,0.10085278749465942,0.0,0.0,0.0
249,1.9743030071258545,1,0.0032121241092681885,1.0,0.0,0.0
250,-1.2962779998779297,1,0.1620347499847412,0.0,0.0,0.0
251,-2.3524703979492188,1,0.044058799743652344,0.0,0.0,0.0
252,-2.6300911903381348,1,0.07876139879226685,0.0,0.0,0.0
253,1.855454444885254,1,0.01806819438934326,1.0,0.0,0.0
254,-1.5282258987426758,1,0.19102823734283447,0.0,0.0,0.0
255,-1.065014123916626,1,0.13312676548957825,0.0,0.0,0.0
256,-1.162367582321167,1,0.14529594779014587,0.0,0.0,0.0
257,-1627.4962911605835,1265,0.1076438289150419,0.16679841897233202,0.0,0.0
258,-1.0937037467956543,1,0.1367129683494568,0.0,0.0,0.0
259,-0.8432598114013672,1,0.1054074764251709,0.0,0.0,0.0
260,-0.17132163047790527,1,0.02141520380973816,1.0,0.0,0.0
261,-1.5844249725341797,1,0.19805312156677246,0.0,0.0,0.0
262,-0.8477315902709961,1,0.10596644878387451,0.0,0.0,0.0
263,-2.759164333343506,1,0.09489554166793823,0.0,0.0,0.0
264,-0.7062234878540039,1,0.08827793598175049,0.0,0.0,0.0
265,-1.9233119487762451,1,0.24041399359703064,0.0,0.0,0.0
266,-0.032774925231933594,1,0.004096865653991699,1.0,0.0,0.0
267,-2.7296903133392334,1,0.09121128916740417,0.0,0.0,0.0
268,-1.2249937057495117,1,0.15312421321868896,0.0,0.0,0.0
269,-2.269766092300415,1,0.03372076153755188,0.0,0.0,0.0
270,-0.629580020904541,1,0.07869750261306763,0.0,0.0,0.0
271,-2.3765103816986084,1,0.04706379771232605,0.0,0.0,0.0
272,-0.25969362258911133,1,0.032461702823638916,0.0,0.0,0.0
273,-1419.776231765747,1265,0.1106075871603291,0.20395256916996046,0.0,0.0
274,-1.1880617141723633,1,0.1485077142715454,0.0,0.0,0.0
275,-1.0785102844238281,1,0.13481378555297852,0.0,0.0,0.0
276,-2.2648675441741943,1,0.03310844302177429,0.0,0.0,0.0
277,-2.3457043170928955,1,0.04321303963661194,0.0,0.0,0.0
278,-2.398103952407837,1,0.049762994050979614,0.0,0.0,0.0
279,-3.0,1,0.25408926606178284,0.0,0.0,0.0
280,-1.9805798530578613,1,0.24757248163223267,0.0,0.0,0.0
281,-0.7674705982208252,1,0.09593382477760315,0.0,0.0,0.0
282,-2.385953426361084,1,0.0482441782951355,0.0,0.0,0.0
283,-0.7663612365722656,1,0.0957951545715332,0.0,0.0,0.0
284,-2.318155527114868,1,0.03976944088935852,0.0,0.0,0.0
285,-0.8204090595245361,1,0.10255113244056702,0.0,0.0,0.0
286,-0.0033435821533203125,1,0.00041794776916503906,1.0,0.0,0.0
287,-3.0,1,0.13129937648773193,0.0,0.0,0.0
288,-0.7453131675720215,1,0.09316414594650269,0.0,0.0,0.0
289,-1277.8781399726868,1265,0.08754129871549342,0.24031620553359684,0.0,0.0
290,-0.5490856170654297,1,0.06863570213317871,0.0,0.0,0.0
291,-2.8567886352539062,1,0.10709857940673828,0.0,0.0,0.0
292,-0.31958770751953125,1,0.039948463439941406,0.0,0.0,0.0
293,1.8580703735351562,1,0.01774120330810547,1.0,0.0,0.0
294,-0.5390691757202148,1,0.06738364696502686,0.0,0.0,0.0
295,-0.5425825119018555,1,0.06782281398773193,0.0,0.0,0.0
296,1.931060552597046,1,0.008617430925369263,1.0,0.0,0.0
297,1.9644513130187988,1,0.0044435858726501465,1.0,0.0,0.0
298,-3.0,1,0.1501280665397644,0.0,0.0,0.0
299,1.8896675109863281,1,0.013791561126708984,1.0,0.0,0.0
300,1.9619097709655762,1,0.0047612786293029785,1.0,0.0,0.0
301,-2.3138179779052734,1,0.03922724723815918,0.0,0.0,0.0
302,-2.991881847381592,1,0.12398523092269897,0.0,0.0,0.0
303,-0.24084019660949707,1,0.030105024576187134,0.0,0.0,0.0
304,-0.008112430572509766,1,0.0010140538215637207,1.0,0.0,0.0
305,-1393.9460411071777,1265,0.094519831493438,0.22134387351778656,0.0,0.0
306,1.9479951858520508,1,0.006500601768493652,1.0,0.0,0.0
307,1.8708620071411133,1,0.01614224910736084,1.0,0.0,0.0
308,-2.836200714111328,1,0.10452508926391602,0.0,0.0,0.0
309,-0.9993798732757568,1,0.1249224841594696,0.0,0.0,0.0
310,-2.3546557426452637,1,0.04433196783065796,0.0,0.0,0.0
311,-2.4145240783691406,1,0.05181550979614258,0.0,0.0,0.0
312,-1.2208867073059082,1,0.15261083841323853,0.0,0.0,0.0
313,-1.3816454410552979,1,0.17270568013191223,0.0,0.0,0.0
314,-0.20406103134155273,1,0.025507628917694092,1.0,0.0,0.0
315,-2.566606283187866,1,0.07082578539848328,0.0,0.0,0.0
316,-2.387660026550293,1,0.04845750331878662,0.0,0.0,0.0
317,1.8083696365356445,1,0.023953795433044434,1.0,0.0,0.0
318,-2.0289714336395264,1,0.2536214292049408,0.0,0.0,0.0
319,-3.0,1,0.14437627792358398,0.0,0.0,0.0
320,-0.019271373748779297,1,0.002408921718597412,1.0,0.0,0.0
321,-1525.0350267887115,1265,0.09401986337461962,0.16996047430830039,0.0,0.0
322,-2.5327799320220947,1,0.06659749150276184,0.0,0.0,0.0
323,-3.0,1,0.13768893480300903,0.0,0.0,0.0
324,1.8020148277282715,1,0.024748146533966064,1.0,0.0,0.0
325,-2.9705066680908203,1,0.12131333351135254,0.0,0.0,0.0
326,-0.7496986389160156,1,0.09371232986450195,0.0,0.0,0.0
327,-0.3164243698120117,1,0.039553046226501465,0.0,0.0,0.0
328,-1.2016990184783936,1,0.1502123773097992,0.0,0.0,0.0
329,1.8419089317321777,1,0.019761383533477783,1.0,0.0,0.0
330,-2.972773790359497,1,0.12159672379493713,0.0,0.0,0.0
331,-0.2876710891723633,1,0.03595888614654541,0.0,0.0,0.0
332,-1.0490550994873047,1,0.13113188743591309,0.0,0.0,0.0
333,-0.0598299503326416,1,0.0074787437915802,1.0,0.0,0.0
334,-3.0,1,0.132798433303833,0.0,0.0,0.0
335,-0.46297454833984375,1,0.05787181854248047,0.0,0.0,0.0
336,-2.2804503440856934,1,0.03505629301071167,0.0,0.0,0.0
337,-1325.4437968730927,1265,0.08627475613190723,0.23557312252964427,0.0,0.0
338,-0.24830150604248047,1,0.03103768825531006,0.0,0.0,0.0
339,-0.7116527557373047,1,0.08895659446716309,0.0,0.0,0.0
340,1.793316125869751,1,0.025835484266281128,1.0,0.0,0.0
341,-0.03562784194946289,1,0.004453480243682861,1.0,0.0,0.0
342,-3.0,1,0.15008604526519775,0.0,0.0,0.0
343,1.868286371231079,1,0.016464203596115112,1.0,0.0,0.0
344,-0.8512911796569824,1,0.1064113974571228,0.0,0.0,0.0
345,-0.42719125747680664,1,0.05339890718460083,0.0,0.0,0.0
346,-1.5198109149932861,1,0.18997636437416077,0.0,0.0,0.0
347,1.8110401630401611,1,0.02361997961997986,1.0,0.0,0.0
348,-0.8730597496032715,1,0.10913246870040894,0.0,0.0,0.0
349,-0.3462057113647461,1,0.04327571392059326,0.0,0.0,0.0
350,-2.3718056678771973,1,0.04647570848464966,0.0,0.0,0.0
351,-1.1507747173309326,1,0.14384683966636658,0.0,0.0,0.0
352,-2.4700734615325928,1,0.0587591826915741,0.0,0.0,0.0
353,-1367.6335635185242,1265,0.09301600496288345,0.216600790513834,0.0,0.0
354,-2.3063910007476807,1,0.03829887509346008,0.0,0.0,0.0
355,-0.7821478843688965,1,0.09776848554611206,0.0,0.0,0.0
356,-2.708771228790283,1,0.0885964035987854,0.0,0.0,0.0
357,1.794769287109375,1,0.025653839111328125,1.0,0.0,0.0
358,-0.7044973373413086,1,0.08806216716766357,0.0,0.0,0.0
359,-1.1680500507354736,1,0.1460062563419342,0.0,0.0,0.0
360,-0.1782233715057373,1,0.022277921438217163,1.0,0.0,0.0
361,1.9882104396820068,1,0.0014736950397491455,1.0,0.0,0.0
362,1.8340792655944824,1,0.020740091800689697,1.0,0.0,0.0
363,-0.6871664524078369,1,0.08589580655097961,0.0,0.0,0.0
364,-0.120697021484375,1,0.015087127685546875,1.0,0.0,0.0
365,-0.8403820991516113,1,0.10504776239395142,0.0,0.0,0.0
366,-2.8077640533447266,1,0.10097050666809082,0.0,0.0,0.0
367,-2.487753391265869,1,0.06096917390823364,0.0,0.0,0.0
368,-2.3899197578430176,1,0.0487399697303772,0.0,0.0,0.0
369,-1432.3237392902374,1265,0.08939104278097039,0.22292490118577074,0.0,0.0
370,-2.4930803775787354,1,0.06163504719734192,0.0,0.0,0.0
371,-0.5632545948028564,1,0.07040682435035706,0.0,0.0,0.0
372,-2.4712352752685547,1,0.058904409408569336,0.0,0.0,0.0
373,-0.3655562400817871,1,0.04569453001022339,0.0,0.0,0.0
374,-2.6650466918945312,1,0.0831308364868164,0.0,0.0,0.0
375,-2.493849039077759,1,0.06173112988471985,0.0,0.0,0.0
376,-0.7975726127624512,1,0.0996965765953064,0.0,0.0,0.0
377,1.913440227508545,1,0.010819971561431885,1.0,0.0,0.0
378,-2.3744773864746094,1,0.04680967330932617,0.0,0.0,0.0
379,-1.2462198734283447,1,0.1557774841785431,0.0,0.0,0.0
380,-0.43265581130981445,1,0.05408197641372681,0.0,0.0,0.0
381,-3.0,1,0.13722297549247742,0.0,0.0,0.0
382,-2.659156084060669,1,0.08239451050758362,0.0,0.0,0.0
383,-0.729867696762085,1,0.09123346209526062,0.0,0.0,0.0
384,-1.2407097816467285,1,0.15508872270584106,0.0,0.0,0.0
385,-1937.658855676651,1265,0.10380085087105219,0.09090909090909091,0.0,0.0
386,-2.349008560180664,1,0.04362607002258301,0.0,0.0,0.0
387,-1.008798599243164,1,0.1260998249053955,0.0,0.0,0.0
388,1.8497686386108398,1,0.01877892017364502,1.0,0.0,0.0
389,-1.6405208110809326,1,0.20506510138511658,0.0,0.0,0.0
390,-0.46343278884887695,1,0.05792909860610962,0.0,0.0,0.0
391,-0.8007962703704834,1,0.10009953379631042,0.0,0.0,0.0
392,-2.723578453063965,1,0.0904473066329956,0.0,0.0,0.0
393,-2.9080159664154053,1,0.11350199580192566,0.0,0.0,0.0
394,-2.4515719413757324,1,0.05644649267196655,0.0,0.0,0.0
395,-2.557305097579956,1,0.0696631371974945,0.0,0.0,0.0
396,-0.11861276626586914,1,0.014826595783233643,1.0,0.0,0.0
397,-1.1364798545837402,1,0.14205998182296753,0.0,0.0,0.0
398,-2.3200998306274414,1,0.040012478828430176,0.0,0.0,0.0
399,-0.9803318977355957,1,0.12254148721694946,0.0,0.0,0.0
400,-0.5325202941894531,1,0.06656503677368164,0.0,0.0,0.0
401,-1395.8868362903595,1265,0.09213176963357586,0.19288537549407114,0.0,0.0
